"","task_id","learner_id","harrell_c","uno_c","rcll","rcll_erv","logloss","logloss_erv","intlogloss","intlogloss_erv","brier_proper","brier_proper_erv","brier_improper","brier_improper_erv","dcalib","caliba_ratio","caliba_diff","tuned","learner_group"
"885","mgus","XGBCox",0.561312162876129,0.561767315864563,32.2036205938071,0.00555483117023405,34.1944489514047,-0.000426234369503531,1.53282599457994,-2.25130686890483,0.31430701643813,-1.05223367922884,0.314620450220496,-0.960624103956934,291.113290644575,80.9145949825825,80.3613278856771,"rcll","Boosting"
"886","mgus","XGBAFT",0.534237289428711,0.534037363529205,32.4719421032166,-0.00283880917583217,34.5387763949107,-0.0106612479107569,0.834191725534136,-0.711494665006382,0.27692626870567,-0.763068268294239,0.26350724706199,-0.669969921527708,100.760965506192,2.1868685925035,1.46182106615157,"rcll","Boosting"
"887","nwtco","AK",0.527955216169357,0.530771762132645,4.81060834011732,-0.458495476259274,33.8775862919157,-0.517098739156499,0.649705531627925,-1.384682849685,0.137312676857147,-0.339894582705082,0.137391356553643,-0.148966243693913,129.372117648057,16.263177121759,15.263177121759,"rcll","Baseline"
"888","nwtco","GLMN",0.704611039161682,0.697763812541962,3.28045204637877,0.00713055733139873,22.2376628762825,0.00600002028528741,0.242318577990536,0.110583099741718,0.089605506889606,0.125597805365665,0.109080183278637,0.0879784378869237,0.894452727034923,0.998614837728226,0.00828278004944614,"rcll","Classical"
"889","nwtco","Pen",0.711377549171448,0.704209089279175,3.27598559129346,0.00848685526084361,22.2333764529274,0.00619813931222275,0.23664923354157,0.131371916109496,0.0841860578768514,0.178469580584103,0.105300012077427,0.119719345587011,0.830126634616367,0.998323980894647,0.0134620314428463,"rcll","Classical"
"890","nwtco","AFT",0.713080418109894,0.705949223041534,1.22964096488018,0.627145413347389,7.72391600368253,0.654064587353472,0.225959443799678,0.170610683733427,0.081225271132587,0.2073595416163,0.107433729659028,0.101887944085583,1.89256964055808,0.986234618565249,0.0209779085773001,"rcll","Classical"
"891","nwtco","Flex",0.71135323047638,0.704185092449188,2.52945721757754,0.235121568682866,16.9472721120353,0.243282564084406,0.236312599026283,0.132606534273031,0.084071247157172,0.179589213419558,0.105301113528591,0.119712694677742,0.836817106324006,0.997422825561147,0.0142213107984512,"rcll","Classical"
"892","nwtco","RFSRC",0.719338405132294,0.712857222557068,4.25266993307828,-0.288645832134218,29.0960281064429,-0.30216148636289,0.236514122594465,0.131922899543189,0.0882888342016235,0.138490001845424,0.108874114272738,0.0895963795411227,1.4411901012502,0.983322961895413,0.018285581832067,"rcll","Trees"
"893","nwtco","RAN",0.625394773483276,0.623990738391876,3.92134295540128,-0.192179426174777,26.7578447606928,-0.201613420091676,0.253319492619488,0.0704124817580298,0.0953504728957841,0.0697245761167053,0.112901387709446,0.0560619987954041,1.10273485102051,1.00280619543176,0.0129502082048607,"rcll","Trees"
"894","nwtco","CIF",0.71863831281662,0.712073171138763,3.31779424114767,-0.00410526256353243,22.5237927688573,-0.0067455072309007,0.24339026466796,0.106602794432775,0.0912527584301437,0.109463471189467,0.108659345157213,0.0913779083309102,2.54199346486623,1.02462309908606,0.02462309908606,"rcll","Trees"
"895","nwtco","ORSF",0.717352402210236,0.71071001291275,3.39344331375007,-0.0275694726791947,23.0644595613073,-0.0314717268317187,0.237160867173228,0.129533419537709,0.087064934030838,0.150434433843884,0.106887432410792,0.106246332068585,1.16582207312298,1.01219854279676,0.0189135575954061,"rcll","Trees"
"896","nwtco","RRT",0.679449772834778,0.677075457572937,4.0028213400434,-0.210254587760467,23.0778365253342,-0.0313520593752312,0.126919728194911,0.534137699753503,0.0484017772511417,0.527672601889678,0.151878551997398,-0.269871087179921,1000,0.168051570376869,0.831948429623131,"rcll","Trees"
"897","nwtco","MBST",0.5,0.5,3.30393530423502,0,22.3709445140256,0,0.272467073914954,0,0.102480818767159,0,0.119586815112422,0,0.891021256680031,0.999927533937161,0.00628943855015576,"rcll","Boosting"
"898","nwtco","XGBCox",0.708150541782379,0.703267884254456,3.2706219996702,0.0100995574389638,22.2056862260513,0.00744147004454456,0.234043084558384,0.140885653624108,0.0820587000447031,0.199220162480122,0.103367660750265,0.135839902310957,0.728384995263756,0.977682011212256,0.0334922796544713,"rcll","Boosting"
"899","nwtco","XGBAFT",0.5,0.5,4.49057450486686,-0.364178667318432,30.7696843756149,-0.380480865562989,0.276425652236087,-0.0144172082002219,0.103101514407842,-0.00600912725091716,0.120075033726887,-0.00409147284193341,67.3480656284295,1.01365658360833,0.119532135647743,"rcll","Boosting"
"900","patient","AK",0.510398697853088,0.510398697853088,4.0812981174084,-0.337466542204871,18.7428945657193,-0.371125847864125,0.286236192108178,-0.0851692959223991,0.102971699573253,-0.0585114489447397,0.114624388230506,-0.00774404593029727,3.73438848608804,1.20907175725986,0.209071757259858,"rcll","Baseline"
"901","patient","GLMN",0.655610489845276,0.654297530651093,3.05358100818486,0.00467761811212397,13.6908735027627,0.00423245493111899,0.253651251803973,0.0384221399929658,0.0940003866518349,0.0338404488147463,0.110462394313527,0.0288939365937937,2.56818556864725,0.998397408092271,0.00381120610760182,"rcll","Classical"
